"model","rep","node","identity","blens","system"
"poisson","281","6","75",0.4,"SR"
"ER","281","5","78.9473684210526",0.4,"SR"
"ER","281","6","75",0.4,"SR"
"kSR","281","5","77.6315789473684",0.4,"SR"
"kSR","281","6","77.6315789473684",0.4,"SR"
"best","282","5","82.8947368421053",0.4,"SR"
"best","282","6","84.2105263157895",0.4,"SR"
"poisson","282","5","81.5789473684211",0.4,"SR"
"poisson","282","6","86.8421052631579",0.4,"SR"
"ER","282","5","82.8947368421053",0.4,"SR"
"ER","282","6","88.1578947368421",0.4,"SR"
"kSR","282","5","82.8947368421053",0.4,"SR"
"kSR","282","6","89.4736842105263",0.4,"SR"
"best","283","5","81.5789473684211",0.4,"SR"
"best","283","6","81.5789473684211",0.4,"SR"
"poisson","283","5","80.2631578947368",0.4,"SR"
"poisson","283","6","82.8947368421053",0.4,"SR"
"ER","283","5","84.2105263157895",0.4,"SR"
"ER","283","6","82.8947368421053",0.4,"SR"
"kSR","283","5","81.5789473684211",0.4,"SR"
"kSR","283","6","82.8947368421053",0.4,"SR"
"best","284","5","84.2105263157895",0.4,"SR"
"best","284","6","86.8421052631579",0.4,"SR"
"poisson","284","5","81.5789473684211",0.4,"SR"
"poisson","284","6","85.5263157894737",0.4,"SR"
"ER","284","5","82.8947368421053",0.4,"SR"
"ER","284","6","85.5263157894737",0.4,"SR"
"kSR","284","5","84.2105263157895",0.4,"SR"
"kSR","284","6","86.8421052631579",0.4,"SR"
"best","285","5","84.2105263157895",0.4,"SR"
"best","285","6","88.1578947368421",0.4,"SR"
"poisson","285","5","82.8947368421053",0.4,"SR"
"poisson","285","6","84.2105263157895",0.4,"SR"
"ER","285","5","84.2105263157895",0.4,"SR"
"ER","285","6","82.8947368421053",0.4,"SR"
"kSR","285","5","84.2105263157895",0.4,"SR"
"kSR","285","6","85.5263157894737",0.4,"SR"
"best","286","5","78.9473684210526",0.4,"SR"
"best","286","6","81.5789473684211",0.4,"SR"
"poisson","286","5","81.5789473684211",0.4,"SR"
"poisson","286","6","85.5263157894737",0.4,"SR"
"ER","286","5","76.3157894736842",0.4,"SR"
"ER","286","6","82.8947368421053",0.4,"SR"
"kSR","286","5","78.9473684210526",0.4,"SR"
"kSR","286","6","82.8947368421053",0.4,"SR"
"best","287","5","81.5789473684211",0.4,"SR"
"best","287","6","82.8947368421053",0.4,"SR"
"poisson","287","5","76.3157894736842",0.4,"SR"
"poisson","287","6","81.5789473684211",0.4,"SR"
"ER","287","5","81.5789473684211",0.4,"SR"
"ER","287","6","85.5263157894737",0.4,"SR"
"kSR","287","5","84.2105263157895",0.4,"SR"
"kSR","287","6","82.8947368421053",0.4,"SR"
"best","288","5","78.9473684210526",0.4,"SR"
"best","288","6","84.2105263157895",0.4,"SR"
"poisson","288","5","82.8947368421053",0.4,"SR"
"poisson","288","6","84.2105263157895",0.4,"SR"
"ER","288","5","78.9473684210526",0.4,"SR"
"ER","288","6","84.2105263157895",0.4,"SR"
"kSR","288","5","77.6315789473684",0.4,"SR"
"kSR","288","6","81.5789473684211",0.4,"SR"
"best","289","5","82.8947368421053",0.4,"SR"
"best","289","6","78.9473684210526",0.4,"SR"
"poisson","289","5","80.2631578947368",0.4,"SR"
"poisson","289","6","76.3157894736842",0.4,"SR"
"ER","289","5","81.5789473684211",0.4,"SR"
"ER","289","6","84.2105263157895",0.4,"SR"
"kSR","289","5","81.5789473684211",0.4,"SR"
"kSR","289","6","84.2105263157895",0.4,"SR"
"best","290","5","78.9473684210526",0.4,"SR"
"best","290","6","82.8947368421053",0.4,"SR"
"poisson","290","5","78.9473684210526",0.4,"SR"
"poisson","290","6","81.5789473684211",0.4,"SR"
"ER","290","5","78.9473684210526",0.4,"SR"
"ER","290","6","86.8421052631579",0.4,"SR"
"kSR","290","5","78.9473684210526",0.4,"SR"
"kSR","290","6","85.5263157894737",0.4,"SR"
"best","291","5","80.2631578947368",0.4,"SR"
"best","291","6","80.2631578947368",0.4,"SR"
"poisson","291","5","81.5789473684211",0.4,"SR"
"poisson","291","6","82.8947368421053",0.4,"SR"
"ER","291","5","85.5263157894737",0.4,"SR"
"ER","291","6","82.8947368421053",0.4,"SR"
"kSR","291","5","85.5263157894737",0.4,"SR"
"kSR","291","6","82.8947368421053",0.4,"SR"
"best","292","5","90.7894736842105",0.4,"SR"
"best","292","6","84.2105263157895",0.4,"SR"
"poisson","292","5","89.4736842105263",0.4,"SR"
"poisson","292","6","84.2105263157895",0.4,"SR"
"ER","292","5","88.1578947368421",0.4,"SR"
"ER","292","6","85.5263157894737",0.4,"SR"
"kSR","292","5","86.8421052631579",0.4,"SR"
"kSR","292","6","84.2105263157895",0.4,"SR"
"best","293","5","84.2105263157895",0.4,"SR"
"best","293","6","86.8421052631579",0.4,"SR"
"poisson","293","5","84.2105263157895",0.4,"SR"
"poisson","293","6","84.2105263157895",0.4,"SR"
"ER","293","5","85.5263157894737",0.4,"SR"
"ER","293","6","86.8421052631579",0.4,"SR"
"kSR","293","5","84.2105263157895",0.4,"SR"
"kSR","293","6","88.1578947368421",0.4,"SR"
"best","294","5","78.9473684210526",0.4,"SR"
"best","294","6","80.2631578947368",0.4,"SR"
"poisson","294","5","80.2631578947368",0.4,"SR"
"poisson","294","6","80.2631578947368",0.4,"SR"
"ER","294","5","81.5789473684211",0.4,"SR"
"ER","294","6","78.9473684210526",0.4,"SR"
"kSR","294","5","81.5789473684211",0.4,"SR"
"kSR","294","6","80.2631578947368",0.4,"SR"
"best","295","5","85.5263157894737",0.4,"SR"
"best","295","6","82.8947368421053",0.4,"SR"
"poisson","295","5","88.1578947368421",0.4,"SR"
"poisson","295","6","84.2105263157895",0.4,"SR"
"ER","295","5","85.5263157894737",0.4,"SR"
"ER","295","6","78.9473684210526",0.4,"SR"
"kSR","295","5","85.5263157894737",0.4,"SR"
"kSR","295","6","80.2631578947368",0.4,"SR"
"best","296","5","85.5263157894737",0.4,"SR"
"best","296","6","78.9473684210526",0.4,"SR"
"poisson","296","5","82.8947368421053",0.4,"SR"
"poisson","296","6","75",0.4,"SR"
"ER","296","5","84.2105263157895",0.4,"SR"
"ER","296","6","80.2631578947368",0.4,"SR"
"kSR","296","5","84.2105263157895",0.4,"SR"
"kSR","296","6","80.2631578947368",0.4,"SR"
"best","297","5","69.7368421052632",0.4,"SR"
"best","297","6","82.8947368421053",0.4,"SR"
"poisson","297","5","73.6842105263158",0.4,"SR"
"poisson","297","6","82.8947368421053",0.4,"SR"
"ER","297","5","69.7368421052632",0.4,"SR"
"ER","297","6","82.8947368421053",0.4,"SR"
"kSR","297","5","76.3157894736842",0.4,"SR"
"kSR","297","6","82.8947368421053",0.4,"SR"
"best","298","5","86.8421052631579",0.4,"SR"
"best","298","6","86.8421052631579",0.4,"SR"
"poisson","298","5","84.2105263157895",0.4,"SR"
"poisson","298","6","84.2105263157895",0.4,"SR"
"ER","298","5","89.4736842105263",0.4,"SR"
"ER","298","6","88.1578947368421",0.4,"SR"
"kSR","298","5","88.1578947368421",0.4,"SR"
"kSR","298","6","86.8421052631579",0.4,"SR"
"best","299","5","78.9473684210526",0.4,"SR"
"best","299","6","88.1578947368421",0.4,"SR"
"poisson","299","5","85.5263157894737",0.4,"SR"
"poisson","299","6","86.8421052631579",0.4,"SR"
"ER","299","5","82.8947368421053",0.4,"SR"
"ER","299","6","88.1578947368421",0.4,"SR"
"kSR","299","5","85.5263157894737",0.4,"SR"
"kSR","299","6","89.4736842105263",0.4,"SR"
"best","300","5","81.5789473684211",0.4,"SR"
"best","300","6","89.4736842105263",0.4,"SR"
"poisson","300","5","81.5789473684211",0.4,"SR"
"poisson","300","6","88.1578947368421",0.4,"SR"
"ER","300","5","81.5789473684211",0.4,"SR"
"ER","300","6","89.4736842105263",0.4,"SR"
"kSR","300","5","81.5789473684211",0.4,"SR"
"kSR","300","6","89.4736842105263",0.4,"SR"
"best","301","5","81.5789473684211",0.4,"SR"
"best","301","6","81.5789473684211",0.4,"SR"
"poisson","301","5","78.9473684210526",0.4,"SR"
"poisson","301","6","77.6315789473684",0.4,"SR"
"ER","301","5","85.5263157894737",0.4,"SR"
"ER","301","6","81.5789473684211",0.4,"SR"
"kSR","301","5","82.8947368421053",0.4,"SR"
"kSR","301","6","78.9473684210526",0.4,"SR"
"best","302","5","84.2105263157895",0.4,"SR"
"best","302","6","81.5789473684211",0.4,"SR"
"poisson","302","5","85.5263157894737",0.4,"SR"
"poisson","302","6","82.8947368421053",0.4,"SR"
"ER","302","5","88.1578947368421",0.4,"SR"
"ER","302","6","82.8947368421053",0.4,"SR"
"kSR","302","5","88.1578947368421",0.4,"SR"
"kSR","302","6","84.2105263157895",0.4,"SR"
"best","303","5","76.3157894736842",0.4,"SR"
"best","303","6","85.5263157894737",0.4,"SR"
"poisson","303","5","81.5789473684211",0.4,"SR"
"poisson","303","6","82.8947368421053",0.4,"SR"
"ER","303","5","76.3157894736842",0.4,"SR"
"ER","303","6","86.8421052631579",0.4,"SR"
"kSR","303","5","75",0.4,"SR"
"kSR","303","6","86.8421052631579",0.4,"SR"
"best","304","5","78.9473684210526",0.4,"SR"
"best","304","6","76.3157894736842",0.4,"SR"
"poisson","304","5","78.9473684210526",0.4,"SR"
"poisson","304","6","77.6315789473684",0.4,"SR"
"ER","304","5","85.5263157894737",0.4,"SR"
"ER","304","6","77.6315789473684",0.4,"SR"
"kSR","304","5","84.2105263157895",0.4,"SR"
"kSR","304","6","77.6315789473684",0.4,"SR"
"best","305","5","86.8421052631579",0.4,"SR"
"best","305","6","88.1578947368421",0.4,"SR"
"poisson","305","5","86.8421052631579",0.4,"SR"
"poisson","305","6","88.1578947368421",0.4,"SR"
"ER","305","5","88.1578947368421",0.4,"SR"
"ER","305","6","85.5263157894737",0.4,"SR"
"kSR","305","5","88.1578947368421",0.4,"SR"
"kSR","305","6","85.5263157894737",0.4,"SR"
"best","306","5","75",0.4,"SR"
"best","306","6","69.7368421052632",0.4,"SR"
"poisson","306","5","72.3684210526316",0.4,"SR"
"poisson","306","6","68.4210526315789",0.4,"SR"
"ER","306","5","68.4210526315789",0.4,"SR"
"ER","306","6","72.3684210526316",0.4,"SR"
"kSR","306","5","76.3157894736842",0.4,"SR"
"kSR","306","6","69.7368421052632",0.4,"SR"
"best","307","5","69.7368421052632",0.4,"SR"
"best","307","6","77.6315789473684",0.4,"SR"
"poisson","307","5","69.7368421052632",0.4,"SR"
"poisson","307","6","78.9473684210526",0.4,"SR"
"ER","307","5","69.7368421052632",0.4,"SR"
"ER","307","6","76.3157894736842",0.4,"SR"
"kSR","307","5","69.7368421052632",0.4,"SR"
"kSR","307","6","78.9473684210526",0.4,"SR"
"best","308","5","73.6842105263158",0.4,"SR"
"best","308","6","73.6842105263158",0.4,"SR"
"poisson","308","5","71.0526315789474",0.4,"SR"
"poisson","308","6","76.3157894736842",0.4,"SR"
"ER","308","5","69.7368421052632",0.4,"SR"
"ER","308","6","76.3157894736842",0.4,"SR"
"kSR","308","5","73.6842105263158",0.4,"SR"
"kSR","308","6","75",0.4,"SR"
"best","309","5","85.5263157894737",0.4,"SR"
"best","309","6","82.8947368421053",0.4,"SR"
"poisson","309","5","84.2105263157895",0.4,"SR"
"poisson","309","6","86.8421052631579",0.4,"SR"
"ER","309","5","85.5263157894737",0.4,"SR"
"ER","309","6","85.5263157894737",0.4,"SR"
"kSR","309","5","88.1578947368421",0.4,"SR"
"kSR","309","6","86.8421052631579",0.4,"SR"
"best","310","5","81.5789473684211",0.4,"SR"
"best","310","6","84.2105263157895",0.4,"SR"
"poisson","310","5","82.8947368421053",0.4,"SR"
"poisson","310","6","85.5263157894737",0.4,"SR"
"ER","310","5","78.9473684210526",0.4,"SR"
"ER","310","6","85.5263157894737",0.4,"SR"
"kSR","310","5","82.8947368421053",0.4,"SR"
"kSR","310","6","85.5263157894737",0.4,"SR"
"best","311","5","84.2105263157895",0.4,"SR"
"best","311","6","84.2105263157895",0.4,"SR"
"poisson","311","5","85.5263157894737",0.4,"SR"
"poisson","311","6","80.2631578947368",0.4,"SR"
"ER","311","5","88.1578947368421",0.4,"SR"
"ER","311","6","85.5263157894737",0.4,"SR"
"kSR","311","5","88.1578947368421",0.4,"SR"
"kSR","311","6","86.8421052631579",0.4,"SR"
"best","312","5","80.2631578947368",0.4,"SR"
"best","312","6","80.2631578947368",0.4,"SR"
"poisson","312","5","80.2631578947368",0.4,"SR"
"poisson","312","6","78.9473684210526",0.4,"SR"
"ER","312","5","82.8947368421053",0.4,"SR"
"ER","312","6","80.2631578947368",0.4,"SR"
"kSR","312","5","84.2105263157895",0.4,"SR"
"kSR","312","6","81.5789473684211",0.4,"SR"
"best","313","5","75",0.4,"SR"
"best","313","6","75",0.4,"SR"
"poisson","313","5","75",0.4,"SR"
"poisson","313","6","77.6315789473684",0.4,"SR"
"ER","313","5","77.6315789473684",0.4,"SR"
"ER","313","6","77.6315789473684",0.4,"SR"
"kSR","313","5","73.6842105263158",0.4,"SR"
"kSR","313","6","76.3157894736842",0.4,"SR"
"best","314","5","89.4736842105263",0.4,"SR"
"best","314","6","82.8947368421053",0.4,"SR"
"poisson","314","5","88.1578947368421",0.4,"SR"
"poisson","314","6","81.5789473684211",0.4,"SR"
"ER","314","5","89.4736842105263",0.4,"SR"
"ER","314","6","84.2105263157895",0.4,"SR"
"kSR","314","5","88.1578947368421",0.4,"SR"
"kSR","314","6","84.2105263157895",0.4,"SR"
"best","315","5","88.1578947368421",0.4,"SR"
"best","315","6","82.8947368421053",0.4,"SR"
"poisson","315","5","86.8421052631579",0.4,"SR"
"poisson","315","6","82.8947368421053",0.4,"SR"
"ER","315","5","88.1578947368421",0.4,"SR"
"ER","315","6","84.2105263157895",0.4,"SR"
"kSR","315","5","88.1578947368421",0.4,"SR"
"kSR","315","6","84.2105263157895",0.4,"SR"
"best","316","5","81.5789473684211",0.4,"SR"
"best","316","6","82.8947368421053",0.4,"SR"
"poisson","316","5","77.6315789473684",0.4,"SR"
"poisson","316","6","80.2631578947368",0.4,"SR"
"ER","316","5","73.6842105263158",0.4,"SR"
"ER","316","6","82.8947368421053",0.4,"SR"
"kSR","316","5","81.5789473684211",0.4,"SR"
"kSR","316","6","81.5789473684211",0.4,"SR"
"best","317","5","78.9473684210526",0.4,"SR"
"best","317","6","85.5263157894737",0.4,"SR"
"poisson","317","5","75",0.4,"SR"
"poisson","317","6","82.8947368421053",0.4,"SR"
"ER","317","5","78.9473684210526",0.4,"SR"
"ER","317","6","80.2631578947368",0.4,"SR"
"kSR","317","5","80.2631578947368",0.4,"SR"
"kSR","317","6","85.5263157894737",0.4,"SR"
"best","318","5","93.4210526315789",0.4,"SR"
"best","318","6","80.2631578947368",0.4,"SR"
"poisson","318","5","90.7894736842105",0.4,"SR"
"poisson","318","6","80.2631578947368",0.4,"SR"
"ER","318","5","93.4210526315789",0.4,"SR"
"ER","318","6","78.9473684210526",0.4,"SR"
"kSR","318","5","93.4210526315789",0.4,"SR"
"kSR","318","6","80.2631578947368",0.4,"SR"
"best","319","5","86.8421052631579",0.4,"SR"
"best","319","6","77.6315789473684",0.4,"SR"
"poisson","319","5","84.2105263157895",0.4,"SR"
"poisson","319","6","78.9473684210526",0.4,"SR"
"ER","319","5","84.2105263157895",0.4,"SR"
"ER","319","6","78.9473684210526",0.4,"SR"
"kSR","319","5","85.5263157894737",0.4,"SR"
"kSR","319","6","78.9473684210526",0.4,"SR"
"best","320","5","84.2105263157895",0.4,"SR"
"best","320","6","81.5789473684211",0.4,"SR"
"poisson","320","5","80.2631578947368",0.4,"SR"
"poisson","320","6","78.9473684210526",0.4,"SR"
"ER","320","5","82.8947368421053",0.4,"SR"
"ER","320","6","80.2631578947368",0.4,"SR"
"kSR","320","5","82.8947368421053",0.4,"SR"
"kSR","320","6","81.5789473684211",0.4,"SR"
"best","321","5","71.0526315789474",0.4,"SR"
"best","321","6","67.1052631578947",0.4,"SR"
"poisson","321","5","71.0526315789474",0.4,"SR"
"poisson","321","6","68.4210526315789",0.4,"SR"
"ER","321","5","71.0526315789474",0.4,"SR"
"ER","321","6","67.1052631578947",0.4,"SR"
"kSR","321","5","72.3684210526316",0.4,"SR"
"kSR","321","6","71.0526315789474",0.4,"SR"
"best","322","5","92.1052631578947",0.4,"SR"
"best","322","6","82.8947368421053",0.4,"SR"
"poisson","322","5","90.7894736842105",0.4,"SR"
"poisson","322","6","82.8947368421053",0.4,"SR"
"ER","322","5","93.4210526315789",0.4,"SR"
"ER","322","6","82.8947368421053",0.4,"SR"
"kSR","322","5","92.1052631578947",0.4,"SR"
"kSR","322","6","84.2105263157895",0.4,"SR"
"best","323","5","81.5789473684211",0.4,"SR"
"best","323","6","76.3157894736842",0.4,"SR"
"poisson","323","5","82.8947368421053",0.4,"SR"
"poisson","323","6","78.9473684210526",0.4,"SR"
"ER","323","5","86.8421052631579",0.4,"SR"
"ER","323","6","78.9473684210526",0.4,"SR"
"kSR","323","5","84.2105263157895",0.4,"SR"
"kSR","323","6","78.9473684210526",0.4,"SR"
"best","324","5","81.5789473684211",0.4,"SR"
"best","324","6","88.1578947368421",0.4,"SR"
"poisson","324","5","82.8947368421053",0.4,"SR"
"poisson","324","6","86.8421052631579",0.4,"SR"
"ER","324","5","77.6315789473684",0.4,"SR"
"ER","324","6","85.5263157894737",0.4,"SR"
"kSR","324","5","78.9473684210526",0.4,"SR"
"kSR","324","6","86.8421052631579",0.4,"SR"
"best","325","5","85.5263157894737",0.4,"SR"
"best","325","6","81.5789473684211",0.4,"SR"
"poisson","325","5","82.8947368421053",0.4,"SR"
"poisson","325","6","81.5789473684211",0.4,"SR"
"ER","325","5","85.5263157894737",0.4,"SR"
"ER","325","6","82.8947368421053",0.4,"SR"
"kSR","325","5","85.5263157894737",0.4,"SR"
"kSR","325","6","84.2105263157895",0.4,"SR"
"best","326","5","76.3157894736842",0.4,"SR"
"best","326","6","81.5789473684211",0.4,"SR"
"poisson","326","5","81.5789473684211",0.4,"SR"
"poisson","326","6","81.5789473684211",0.4,"SR"
"ER","326","5","78.9473684210526",0.4,"SR"
"ER","326","6","84.2105263157895",0.4,"SR"
"kSR","326","5","81.5789473684211",0.4,"SR"
"kSR","326","6","84.2105263157895",0.4,"SR"
"best","327","5","81.5789473684211",0.4,"SR"
"best","327","6","75",0.4,"SR"
"poisson","327","5","76.3157894736842",0.4,"SR"
"poisson","327","6","78.9473684210526",0.4,"SR"
"ER","327","5","80.2631578947368",0.4,"SR"
"ER","327","6","73.6842105263158",0.4,"SR"
"kSR","327","5","81.5789473684211",0.4,"SR"
"kSR","327","6","77.6315789473684",0.4,"SR"
"best","328","5","82.8947368421053",0.4,"SR"
"best","328","6","85.5263157894737",0.4,"SR"
"poisson","328","5","76.3157894736842",0.4,"SR"
"poisson","328","6","80.2631578947368",0.4,"SR"
"ER","328","5","81.5789473684211",0.4,"SR"
"ER","328","6","82.8947368421053",0.4,"SR"
"kSR","328","5","82.8947368421053",0.4,"SR"
"kSR","328","6","81.5789473684211",0.4,"SR"
"best","329","5","81.5789473684211",0.4,"SR"
"best","329","6","84.2105263157895",0.4,"SR"
"poisson","329","5","78.9473684210526",0.4,"SR"
"poisson","329","6","85.5263157894737",0.4,"SR"
"ER","329","5","84.2105263157895",0.4,"SR"
"ER","329","6","84.2105263157895",0.4,"SR"
"kSR","329","5","81.5789473684211",0.4,"SR"
"kSR","329","6","84.2105263157895",0.4,"SR"
"best","330","5","86.8421052631579",0.4,"SR"
"best","330","6","85.5263157894737",0.4,"SR"
"poisson","330","5","84.2105263157895",0.4,"SR"
"poisson","330","6","84.2105263157895",0.4,"SR"
"ER","330","5","85.5263157894737",0.4,"SR"
"ER","330","6","84.2105263157895",0.4,"SR"
"kSR","330","5","88.1578947368421",0.4,"SR"
"kSR","330","6","85.5263157894737",0.4,"SR"
"best","331","5","82.8947368421053",0.4,"SR"
"best","331","6","84.2105263157895",0.4,"SR"
"poisson","331","5","82.8947368421053",0.4,"SR"
"poisson","331","6","77.6315789473684",0.4,"SR"
"ER","331","5","85.5263157894737",0.4,"SR"
"ER","331","6","88.1578947368421",0.4,"SR"
"kSR","331","5","85.5263157894737",0.4,"SR"
"kSR","331","6","89.4736842105263",0.4,"SR"
"best","332","5","77.6315789473684",0.4,"SR"
"best","332","6","81.5789473684211",0.4,"SR"
"poisson","332","5","73.6842105263158",0.4,"SR"
"poisson","332","6","75",0.4,"SR"
"ER","332","5","80.2631578947368",0.4,"SR"
"ER","332","6","86.8421052631579",0.4,"SR"
"kSR","332","5","77.6315789473684",0.4,"SR"
"kSR","332","6","85.5263157894737",0.4,"SR"
"best","333","5","78.9473684210526",0.4,"SR"
"best","333","6","73.6842105263158",0.4,"SR"
"poisson","333","5","77.6315789473684",0.4,"SR"
"poisson","333","6","78.9473684210526",0.4,"SR"
"ER","333","5","78.9473684210526",0.4,"SR"
"ER","333","6","78.9473684210526",0.4,"SR"
"kSR","333","5","81.5789473684211",0.4,"SR"
"kSR","333","6","78.9473684210526",0.4,"SR"
"best","334","5","78.9473684210526",0.4,"SR"
"best","334","6","80.2631578947368",0.4,"SR"
"poisson","334","5","78.9473684210526",0.4,"SR"
"poisson","334","6","81.5789473684211",0.4,"SR"
"ER","334","5","80.2631578947368",0.4,"SR"
"ER","334","6","81.5789473684211",0.4,"SR"
"kSR","334","5","77.6315789473684",0.4,"SR"
"kSR","334","6","84.2105263157895",0.4,"SR"
"best","335","5","77.6315789473684",0.4,"SR"
"best","335","6","81.5789473684211",0.4,"SR"
"poisson","335","5","76.3157894736842",0.4,"SR"
"poisson","335","6","80.2631578947368",0.4,"SR"
"ER","335","5","75",0.4,"SR"
"ER","335","6","82.8947368421053",0.4,"SR"
"kSR","335","5","75",0.4,"SR"
"kSR","335","6","85.5263157894737",0.4,"SR"
"best","336","5","76.3157894736842",0.4,"SR"
"best","336","6","73.6842105263158",0.4,"SR"
"poisson","336","5","82.8947368421053",0.4,"SR"
"poisson","336","6","76.3157894736842",0.4,"SR"
"ER","336","5","75",0.4,"SR"
"ER","336","6","73.6842105263158",0.4,"SR"
"kSR","336","5","78.9473684210526",0.4,"SR"
"kSR","336","6","73.6842105263158",0.4,"SR"
"best","337","5","80.2631578947368",0.4,"SR"
"best","337","6","86.8421052631579",0.4,"SR"
"poisson","337","5","81.5789473684211",0.4,"SR"
"poisson","337","6","85.5263157894737",0.4,"SR"
"ER","337","5","76.3157894736842",0.4,"SR"
"ER","337","6","84.2105263157895",0.4,"SR"
"kSR","337","5","82.8947368421053",0.4,"SR"
"kSR","337","6","85.5263157894737",0.4,"SR"
"best","338","5","76.3157894736842",0.4,"SR"
"best","338","6","75",0.4,"SR"
"poisson","338","5","76.3157894736842",0.4,"SR"
"poisson","338","6","77.6315789473684",0.4,"SR"
"ER","338","5","73.6842105263158",0.4,"SR"
"ER","338","6","71.0526315789474",0.4,"SR"
"kSR","338","5","76.3157894736842",0.4,"SR"
"kSR","338","6","76.3157894736842",0.4,"SR"
"best","339","5","80.2631578947368",0.4,"SR"
"best","339","6","78.9473684210526",0.4,"SR"
"poisson","339","5","78.9473684210526",0.4,"SR"
"poisson","339","6","75",0.4,"SR"
"ER","339","5","82.8947368421053",0.4,"SR"
"ER","339","6","81.5789473684211",0.4,"SR"
"kSR","339","5","81.5789473684211",0.4,"SR"
"kSR","339","6","78.9473684210526",0.4,"SR"
"best","340","5","82.8947368421053",0.4,"SR"
"best","340","6","85.5263157894737",0.4,"SR"
"poisson","340","5","82.8947368421053",0.4,"SR"
"poisson","340","6","85.5263157894737",0.4,"SR"
"ER","340","5","84.2105263157895",0.4,"SR"
"ER","340","6","86.8421052631579",0.4,"SR"
"kSR","340","5","84.2105263157895",0.4,"SR"
"kSR","340","6","86.8421052631579",0.4,"SR"
"best","341","5","85.5263157894737",0.4,"SR"
"best","341","6","90.7894736842105",0.4,"SR"
"poisson","341","5","88.1578947368421",0.4,"SR"
"poisson","341","6","86.8421052631579",0.4,"SR"
"ER","341","5","86.8421052631579",0.4,"SR"
"ER","341","6","85.5263157894737",0.4,"SR"
"kSR","341","5","86.8421052631579",0.4,"SR"
"kSR","341","6","90.7894736842105",0.4,"SR"
"best","342","5","81.5789473684211",0.4,"SR"
"best","342","6","81.5789473684211",0.4,"SR"
"poisson","342","5","76.3157894736842",0.4,"SR"
"poisson","342","6","84.2105263157895",0.4,"SR"
"ER","342","5","76.3157894736842",0.4,"SR"
"ER","342","6","80.2631578947368",0.4,"SR"
"kSR","342","5","76.3157894736842",0.4,"SR"
"kSR","342","6","81.5789473684211",0.4,"SR"
"best","343","5","88.1578947368421",0.4,"SR"
"best","343","6","84.2105263157895",0.4,"SR"
"poisson","343","5","86.8421052631579",0.4,"SR"
"poisson","343","6","85.5263157894737",0.4,"SR"
"ER","343","5","89.4736842105263",0.4,"SR"
"ER","343","6","82.8947368421053",0.4,"SR"
"kSR","343","5","89.4736842105263",0.4,"SR"
"kSR","343","6","84.2105263157895",0.4,"SR"
"best","344","5","77.6315789473684",0.4,"SR"
"best","344","6","73.6842105263158",0.4,"SR"
"poisson","344","5","75",0.4,"SR"
"poisson","344","6","75",0.4,"SR"
"ER","344","5","72.3684210526316",0.4,"SR"
"ER","344","6","73.6842105263158",0.4,"SR"
"kSR","344","5","73.6842105263158",0.4,"SR"
"kSR","344","6","75",0.4,"SR"
"best","345","5","86.8421052631579",0.4,"SR"
"best","345","6","85.5263157894737",0.4,"SR"
"poisson","345","5","82.8947368421053",0.4,"SR"
"poisson","345","6","84.2105263157895",0.4,"SR"
"ER","345","5","82.8947368421053",0.4,"SR"
"ER","345","6","85.5263157894737",0.4,"SR"
"kSR","345","5","85.5263157894737",0.4,"SR"
"kSR","345","6","86.8421052631579",0.4,"SR"
"best","346","5","75",0.4,"SR"
"best","346","6","84.2105263157895",0.4,"SR"
"poisson","346","5","80.2631578947368",0.4,"SR"
"poisson","346","6","78.9473684210526",0.4,"SR"
"ER","346","5","84.2105263157895",0.4,"SR"
"ER","346","6","82.8947368421053",0.4,"SR"
"kSR","346","5","82.8947368421053",0.4,"SR"
"kSR","346","6","82.8947368421053",0.4,"SR"
"best","347","5","80.2631578947368",0.4,"SR"
"best","347","6","81.5789473684211",0.4,"SR"
"poisson","347","5","77.6315789473684",0.4,"SR"
"poisson","347","6","80.2631578947368",0.4,"SR"
"ER","347","5","81.5789473684211",0.4,"SR"
"ER","347","6","81.5789473684211",0.4,"SR"
"kSR","347","5","81.5789473684211",0.4,"SR"
"kSR","347","6","81.5789473684211",0.4,"SR"
"best","348","5","75",0.4,"SR"
"best","348","6","73.6842105263158",0.4,"SR"
"poisson","348","5","77.6315789473684",0.4,"SR"
"poisson","348","6","72.3684210526316",0.4,"SR"
"ER","348","5","76.3157894736842",0.4,"SR"
"ER","348","6","69.7368421052632",0.4,"SR"
"kSR","348","5","76.3157894736842",0.4,"SR"
"kSR","348","6","75",0.4,"SR"
"best","349","5","82.8947368421053",0.4,"SR"
"best","349","6","75",0.4,"SR"
"poisson","349","5","81.5789473684211",0.4,"SR"
"poisson","349","6","73.6842105263158",0.4,"SR"
"ER","349","5","82.8947368421053",0.4,"SR"
"ER","349","6","77.6315789473684",0.4,"SR"
"kSR","349","5","81.5789473684211",0.4,"SR"
"kSR","349","6","81.5789473684211",0.4,"SR"
"best","350","5","76.3157894736842",0.4,"SR"
"best","350","6","77.6315789473684",0.4,"SR"
"poisson","350","5","72.3684210526316",0.4,"SR"
"poisson","350","6","73.6842105263158",0.4,"SR"
"ER","350","5","77.6315789473684",0.4,"SR"
"ER","350","6","78.9473684210526",0.4,"SR"
"kSR","350","5","78.9473684210526",0.4,"SR"
"kSR","350","6","78.9473684210526",0.4,"SR"
"best","351","5","80.2631578947368",0.4,"SR"
"best","351","6","80.2631578947368",0.4,"SR"
